Symbol,Name,Date,Price,Close,MA5,MA20,Price/MA20,Price/MA5,RSI,PBR,ROE,PER,EPS,BPS,DIV,DPS,Momentum,Score
007340,DN오토모티브,2026-09-03,46000.0,46000.0,46350.0,48840.0,0.9418509418509419,0.9924487594390508,49.59,1.19,14.027849406910779,8.46,5440.0,38780.0,2.17,1000.0,0.9750761352703101,0.5070892635378292
010100,한국무브넥스,2026-09-03,3600.0,3600.0,3602.0,3651.5,0.9858962070382035,0.9994447529150472,49.08,0.27,5.195691747572815,5.26,685.0,13184.0,2.78,100.0,0.9942444226103182,0.5068611200374098
000590,CS홀딩스,2026-09-03,66700.0,66700.0,67120.0,67495.0,0.9882213497296096,0.9937425506555423,45.98,0.21,5.232210111490784,3.97,16782.0,320744.0,0.75,500.0,0.9940231435498555,0.5064650025257674
039570,HDC랩스,2026-09-03,7560.0,7560.0,7630.0,7615.5,0.992712231632854,0.9908256880733946,47.73,0.65,4.597107438016529,14.16,534.0,11616.0,5.95,450.0,0.995257017466189,0.5060446723455309
248170,샘표식품,2026-09-03,23000.0,23000.0,23300.0,23500.0,0.9787234042553191,0.9871244635193133,47.19,0.4,7.524288568869289,5.27,4368.0,58052.0,0.87,200.0,0.988870422792439,0.5060258407767624
004080,신흥,2026-09-03,14060.0,14060.0,14074.0,14063.0,0.9997866742515822,0.9990052579224101,53.29,1.14,2.530100878620241,45.21,311.0,12292.0,2.35,330.0,0.9997160325177923,0.5059158632324595
279570,케이뱅크,2026-09-03,5570.0,5570.0,5638.0,5619.0,0.9912795871151451,0.9879389854558354,45.15,0.96,5.08562532433835,18.95,294.0,5781.0,0.0,0.0,0.9941159451087033,0.5058312562768904
000120,CJ대한통운,2026-09-03,73500.0,73500.0,73440.0,74815.0,0.9824233108333891,1.0008169934640523,46.99,0.35,5.458962763398442,6.48,11347.0,207860.0,1.09,800.0,0.9931387291266169,0.5053741023940466
081660,미스토홀딩스,2026-09-03,40900.0,40900.0,41440.0,42680.0,0.9582942830365511,0.986969111969112,40.62,1.12,11.159045944163552,10.07,4061.0,36392.0,4.84,1980.0,0.9805600988590679,0.5049402957578031
014580,태경비케이,2026-09-03,3825.0,3825.0,3871.0,3971.25,0.9631728045325779,0.9881167656936192,40.09,0.45,10.142890606699462,4.42,866.0,8538.0,3.92,150.0,0.9827724830863005,0.5049337263745133
000970,한국주철관공업,2026-09-03,6650.0,6650.0,6698.0,6717.5,0.9899516189058429,0.9928336816960287,47.63,0.4,4.691123134550211,8.43,789.0,16819.0,6.02,400.0,0.994539062757848,0.5046103344247667
006060,화승인더스트리,2026-09-03,2475.0,2475.0,2513.0,2504.5,0.9882212018366939,0.9848786311181854,47.61,0.35,5.665519219736087,6.27,395.0,6972.0,8.32,206.0,0.992284735069394,0.5042451866955843
267250,HD현대,2026-09-03,213500.0,213500.0,215800.0,221300.0,0.9647537279710799,0.9893419833178869,46.95,1.49,9.516391553093543,15.67,13623.0,143153.0,1.87,4000.0,0.983663933777447,0.503608497170184
003540,대신증권,2026-09-03,26350.0,26350.0,26740.0,26542.5,0.9927474804558727,0.9854151084517576,48.28,0.5,4.53503232596602,10.92,2413.0,53208.0,4.55,1200.0,0.994225423741112,0.5027823650512607
123700,에스제이엠,2026-09-03,3375.0,3375.0,3404.0,3424.25,0.9856172884573264,0.9914806110458284,47.87,0.23,5.230562100302929,4.34,777.0,14855.0,6.07,205.0,0.9925228851351995,0.5022606381403159
126720,수산인더스트리,2026-09-03,21150.0,21150.0,21340.0,21895.0,0.9659739666590546,0.9910965323336457,44.98,0.54,8.887468030690538,6.09,3475.0,39100.0,4.26,900.0,0.9845186181898654,0.5021657060809389
012030,DB,2026-09-03,1452.0,1452.0,1515.2,1497.25,0.9697779261980297,0.9582893347412883,45.1,0.62,11.016588685665674,5.61,259.0,2351.0,0.0,0.0,0.9797690591850636,0.5018607156571399
005720,넥센,2026-09-03,6050.0,6050.0,6148.0,6165.0,0.981346309813463,0.9840598568640209,46.73,0.23,6.537674418604651,3.44,1757.0,26875.0,2.89,175.0,0.9893329133073825,0.5013070404665703
068290,삼성출판사,2026-09-03,6330.0,6330.0,6364.0,6342.0,0.9981078524124882,0.9946574481458202,49.94,0.39,2.468910021945867,15.63,405.0,16404.0,3.16,200.0,0.9981820437850009,0.5012543815621017
009320,아진전자부품,2026-09-03,947.0,947.0,961.4,1001.5,0.945581627558662,0.985021843145413,38.89,1.4,13.017751479289942,10.76,88.0,676.0,0.0,0.0,0.9749971298513017,0.5007134897630898
001460,BYC,2026-09-03,37550.0,37550.0,38020.0,37715.0,0.9956250828582792,0.9876380852183062,55.28,0.55,3.4408570888633685,15.86,2367.0,68791.0,1.07,400.0,0.9958176383509227,0.5005665630477435
002700,신일전자,2026-09-03,992.0,992.0,999.0,1007.65,0.9844688135761426,0.992992992992993,43.26,0.81,4.995904995904995,16.26,61.0,1221.0,2.02,20.0,0.9923620638452177,0.5003811732356942
058430,포스코스틸리온,2026-09-03,4635.0,4635.0,4697.0,4680.25,0.9903317130495166,0.9868000851607409,48.78,0.72,4.452429307920638,16.26,285.0,6401.0,2.35,109.0,0.9935115985565162,0.5002833698256838
013360,일성건설,2026-09-03,1495.0,1495.0,1498.0,1512.35,0.9885277878797898,0.9979973297730307,50.64,1.1,3.766617429837518,29.31,51.0,1354.0,0.0,0.0,0.9950029801364405,0.5002739726936362
483650,달바글로벌,2026-09-03,190500.0,190500.0,209800.0,227750.0,0.8364434687156971,0.9080076263107721,35.86,11.89,41.15591062289352,28.89,6594.0,16022.0,1.38,2629.0,0.9132787799577037,0.4996215253504877
129260,인터지스,2026-09-03,1920.0,1920.0,1927.6,1938.1,0.9906609566069863,0.9960572732932144,47.29,0.18,3.35034177337056,5.52,348.0,10387.0,5.21,100.0,0.9954672931333508,0.4990355483612736
012450,한화에어로스페이스,2026-09-03,1047000.0,1047000.0,1077800.0,1115500.0,0.9385925593904079,0.9714232696233067,46.91,5.56,15.15586154140371,36.7,28530.0,188244.0,0.67,7000.0,0.9693353602500037,0.49791297751384755
005300,롯데칠성음료,2026-09-03,98300.0,98300.0,98860.0,99115.0,0.991777228471977,0.9943354238316812,47.04,0.65,3.1032181766528586,20.93,4697.0,151359.0,3.46,3400.0,0.9955721466967284,0.49782287660664987
012320,경동인베스트,2026-09-03,46850.0,46850.0,47140.0,47410.0,0.9881881459607678,0.9938481120067882,49.36,0.21,3.7350994543989358,5.52,8482.0,227089.0,1.6,750.0,0.9940308667822211,0.4973641524513677
010040,한국내화,2026-09-03,1640.0,1640.0,1608.4,1648.65,0.9947532829891123,1.0196468540164139,54.74,0.39,0.0,0.0,0.0,4239.0,0.0,0.0,1.0020225466439188,0.49694743267330244
035510,신세계I&C,2026-09-03,12990.0,12990.0,13182.0,13298.5,0.9768018949505584,0.9854346836595357,46.48,0.39,6.542453116465376,6.03,2156.0,32954.0,4.31,560.0,0.9877566555918187,0.4969293625887285
178920,PI첨단소재,2026-09-03,18870.0,18870.0,19416.0,19406.0,0.9723796763887458,0.9718788627935723,47.15,1.56,8.557962626095584,18.23,1035.0,12094.0,1.85,350.0,0.9833334394941378,0.4968444656927837
111110,호전실업,2026-09-03,6400.0,6400.0,6444.0,6581.5,0.9724226999924029,0.9931719428926132,39.27,0.3,6.616204093075413,4.52,1416.0,21402.0,6.25,400.0,0.9875464081575083,0.49679095847329646
007210,벽산,2026-09-03,1424.0,1424.0,1442.6,1469.6,0.9689711486118673,0.9871066130597533,42.13,0.26,7.532852119193041,3.5,407.0,5403.0,2.11,30.0,0.984915029349189,0.4950197963407789
081000,일진다이아,2026-09-03,9520.0,9520.0,9630.0,9522.5,0.9997374639012864,0.9885773624091381,52.16,0.33,1.664713586544427,19.71,483.0,29014.0,3.15,300.0,0.9976620383433563,0.4949003223402157
014530,극동유화,2026-09-03,3230.0,3230.0,3230.0,3230.5,0.9998452251973379,1.0,52.02,0.55,0.577445652173913,95.0,34.0,5888.0,6.19,200.0,0.9999380900789352,0.49463843529946333
053210,케이티스카이라이프,2026-09-03,4110.0,4110.0,4114.0,4127.0,0.9958807850739035,0.9990277102576568,48.85,0.36,1.2821631051024858,27.96,147.0,11465.0,8.52,350.0,0.9981566310007293,0.49395205167601697
009150,삼성전기,2026-09-03,1348000.0,1348000.0,1411400.0,1371500.0,0.982865475756471,0.9550800623494403,47.88,10.67,7.398932716821586,144.25,9345.0,126302.0,0.17,2350.0,0.9846849313214396,0.49356048377240447
003530,한화투자증권,2026-09-03,4680.0,4680.0,4848.0,4723.5,0.9907907272149888,0.9653465346534653,49.01,0.49,4.924082665541966,10.02,467.0,9484.0,0.0,0.0,0.9897509503252644,0.492643556445737
005740,크라운해태홀딩스,2026-09-03,5640.0,5640.0,5694.0,5770.0,0.9774696707105719,0.9905163329820864,46.01,0.24,5.196348970494587,4.61,1224.0,23555.0,2.3,130.0,0.9890411689400317,0.492318215034115
002140,고려산업,2026-09-03,2060.0,2060.0,2129.0,2117.5,0.9728453364817001,0.9675904180366369,48.17,0.43,8.07350815610159,5.27,391.0,4843.0,1.94,40.0,0.982726623903446,0.49219601305039257
002790,아모레퍼시픽홀딩스,2026-09-03,26350.0,26350.0,27040.0,26512.5,0.9938708156529938,0.9744822485207101,51.84,0.68,3.5080031961234117,19.36,1361.0,38797.0,1.52,400.0,0.992647859249154,0.492113851730943
163560,동일고무벨트,2026-09-03,5660.0,5660.0,5672.0,5792.5,0.9771255934397929,0.9978843441466855,45.86,0.33,4.4901065449010655,7.38,767.0,17082.0,2.65,150.0,0.9904095016110152,0.4918403151764408
005010,휴스틸,2026-09-03,3790.0,3790.0,3785.0,3790.75,0.9998021499703225,1.0013210039630118,50.34,0.2,0.0,0.0,0.0,18820.0,0.0,0.0,1.000185862286796,0.4918125530021598
060980,HL홀딩스,2026-09-03,39750.0,39750.0,40250.0,39912.5,0.9959285937989352,0.9875776397515528,50.97,0.34,1.9065930342864887,17.66,2251.0,118064.0,5.03,2000.0,0.9959289828487394,0.4915290211745942
329180,HD현대중공업,2026-09-03,435000.0,435000.0,443300.0,475650.0,0.9145380006307159,0.9812767877284007,38.21,4.89,17.637742207245154,27.7,15702.0,89025.0,1.3,5661.0,0.961561195101037,0.4913014905071098
013870,지엠비코리아,2026-09-03,3840.0,3840.0,3897.0,3919.25,0.9797792945078778,0.985373364126251,46.09,0.25,5.011179797448376,5.04,762.0,15206.0,6.51,250.0,0.9889531758400423,0.4909439063726424
077970,STX엔진,2026-09-03,23450.0,23450.0,24360.0,25877.5,0.9061926383924258,0.9626436781609196,42.25,2.74,20.983031012287885,13.08,1793.0,8545.0,0.0,0.0,0.954129536043494,0.49090862041610017
010130,고려아연,2026-09-03,1224000.0,1224000.0,1268600.0,1257250.0,0.9735533903360509,0.964843134163645,50.33,2.28,7.936354042756301,28.76,42566.0,536342.0,1.63,20000.0,0.9825169363741066,0.4907740525169747
018250,애경산업,2026-09-03,11610.0,11610.0,11848.0,11745.0,0.9885057471264368,0.9799122214719784,49.3,0.73,3.8128906003408876,19.22,604.0,15841.0,1.72,200.0,0.9914552085749708,0.4906373088301676
024720,콜마홀딩스,2026-09-03,9990.0,9990.0,10200.0,10110.5,0.9880816972454379,0.9794117647058823,53.24,0.56,3.8101082226932945,14.63,683.0,17926.0,2.7,270.0,0.9911879321730175,0.48987312124181326
079430,현대리바트,2026-09-03,5970.0,5970.0,6032.0,6005.0,0.9941715237302248,0.9897214854111406,50.64,0.29,1.7705075775799854,16.22,368.0,20785.0,2.18,130.0,0.9956313924956436,0.4898678195024431
011150,CJ씨푸드,2026-09-03,2005.0,2005.0,2031.0,2030.75,0.9873199556813985,0.9871984244214672,47.04,0.82,3.187576624438088,25.71,78.0,2447.0,0.0,0.0,0.9923682975434379,0.4893797955903039
004000,롯데정밀화학,2026-09-03,46100.0,46100.0,47180.0,46775.0,0.985569214323891,0.9771089444679949,48.28,0.48,4.355236740839887,11.07,4165.0,95632.0,3.25,1500.0,0.9897287552430631,0.489115318879223
308170,씨티알모빌리티,2026-09-03,3640.0,3640.0,3635.0,3649.75,0.9973285841495992,1.0013755158184319,49.83,0.36,0.0,0.0,0.0,10128.0,0.0,0.0,0.9992087604123551,0.48908083672644526
004830,덕성,2026-09-03,3265.0,3265.0,3347.0,3336.25,0.9786436867740727,0.9755004481625336,45.91,0.51,5.6349081776801135,9.09,359.0,6371.0,3.52,115.0,0.986589141134313,0.48813530064330807
016800,퍼시스,2026-09-03,26850.0,26850.0,27620.0,27445.0,0.9783202769174713,0.9721216509775525,45.5,0.4,5.953343515107957,6.75,3976.0,66786.0,3.72,1000.0,0.9858235462432996,0.48793524433518126
259960,크래프톤,2026-09-03,218000.0,218000.0,223900.0,228575.0,0.9537350978890955,0.9736489504242966,41.52,1.38,10.430626255966834,13.25,16454.0,157747.0,1.03,2240.0,0.976008248084612,0.48777600756782746
001340,PKC,2026-09-03,5000.0,5000.0,5104.0,5090.75,0.9821735500662967,0.9796238244514106,46.42,0.99,4.528376507810955,21.83,229.0,5057.0,0.6,30.0,0.9888153986339165,0.487616821219466
006490,프리티,2026-09-03,898.0,898.0,898.0,901.2,0.9964491788726142,1.0,30.73,1.48,0.0,0.0,0.0,605.0,0.0,0.0,0.9985796715490457,0.487322072024703
033240,자화전자,2026-09-03,27950.0,27950.0,29490.0,28992.5,0.9640424247650254,0.9477789081044422,47.63,1.29,10.542349411493191,12.24,2284.0,21665.0,0.0,0.0,0.9755311889602768,0.4871230474766587
005800,신영와코루,2026-09-03,13330.0,13330.0,13436.0,13451.0,0.9910043862909821,0.9921107472462042,48.15,0.31,1.6134259259259258,19.12,697.0,43200.0,1.31,175.0,0.9948203848580192,0.4866433025301602
018470,조일알미늄,2026-09-03,973.0,973.0,973.0,998.0,0.9749498997995992,1.0,43.46,0.59,3.8066465256797586,15.44,63.0,1655.0,0.0,0.0,0.9899799599198397,0.48647485956913683
069960,현대백화점,2026-09-03,94600.0,94600.0,94780.0,97355.0,0.9717015048020132,0.9981008651614265,35.09,0.45,4.5371594878868455,9.88,9572.0,210969.0,2.27,2150.0,0.9882806824166648,0.48617541517589097
010820,퍼스텍,2026-09-03,5520.0,5520.0,5666.0,6053.0,0.9119444903353708,0.9742322626191317,41.03,3.26,17.9183914843288,18.22,303.0,1691.0,0.0,0.0,0.9589652620816393,0.48575405262099036
002170,SYTS,2026-09-03,55000.0,55000.0,56460.0,56215.0,0.9783865516321266,0.9741409847679773,43.63,0.32,5.280683677092975,6.06,9071.0,171777.0,4.18,2300.0,0.9862278978073309,0.48496694134358653
010120,엘에스일렉트릭,2026-09-03,192100.0,192100.0,202860.0,203210.0,0.9453274937257025,0.9469584935423445,45.36,13.8,13.857758620689657,99.59,1929.0,13920.0,0.31,600.0,0.9674861536521033,0.48483327366545825
002240,고려제강,2026-09-03,17200.0,17200.0,17422.0,17245.0,0.9973905479849232,0.987257490529216,49.23,0.26,0.5286448278934395,48.31,356.0,67342.0,2.03,350.0,0.9964600321545838,0.48461735159117286
456040,OCI,2026-09-03,79800.0,79800.0,80760.0,79820.0,0.9997494362315209,0.9881129271916791,48.29,0.63,0.0,0.0,0.0,125846.0,0.0,0.0,0.9975783551624141,0.48452265843022385
034120,SBS,2026-09-03,12110.0,12110.0,12222.0,12172.5,0.9948654754569727,0.9908361970217641,50.2,0.17,0.6196602601714442,27.97,433.0,69877.0,2.73,330.0,0.9961283355882895,0.4842446067253381
002690,동일제강,2026-09-03,1479.0,1479.0,1481.0,1495.4,0.9890330346395613,0.9986495611073599,48.3,0.19,0.8887171561051005,21.43,69.0,7764.0,0.0,0.0,0.9953379244402618,0.4836742898969563
075180,새론오토모티브,2026-09-03,2945.0,2945.0,2950.0,2962.75,0.9940089443928782,0.9983050847457627,48.8,0.23,0.0,0.0,0.0,12758.0,4.75,140.0,0.9972616771237213,0.48363731108304625
002920,유성기업,2026-09-03,1786.0,1786.0,1780.6,1801.35,0.9914786132622756,1.0030326856115916,51.07,0.18,0.0,0.0,0.0,10023.0,0.0,0.0,0.9972119559973711,0.48349830407297856
000050,경방,2026-09-03,8170.0,8170.0,8260.0,8459.5,0.9657781192741888,0.9891041162227603,43.81,0.26,6.043340482058833,4.33,1888.0,31241.0,1.96,160.0,0.9840292881035362,0.48346736145210156
097520,엠씨넥스,2026-09-03,18960.0,18960.0,19976.0,20031.0,0.9465328740452299,0.9491389667601121,44.23,0.8,13.216506975962346,6.03,3145.0,23796.0,5.27,1000.0,0.9683850824174072,0.48343905823502253
000990,DB하이텍,2026-09-03,88100.0,88100.0,92120.0,93025.0,0.9470572426766998,0.9563612679114198,42.31,1.75,12.488574494297183,14.02,6285.0,50326.0,0.92,810.0,0.9699253337111088,0.48330963156500684
013890,지누스,2026-09-03,7620.0,7620.0,7564.0,7705.5,0.9889040295892544,1.0074034902168165,41.95,0.26,0.0,0.0,0.0,29617.0,1.18,90.0,0.9970966914956081,0.4831760552638067
001940,KISCO홀딩스,2026-09-03,27450.0,27450.0,27840.0,27462.5,0.9995448338643604,0.9859913793103449,52.86,0.3,0.0,0.0,0.0,93049.0,6.74,1850.0,0.9970932345047321,0.48316639043919835
012610,경인양행,2026-09-03,3160.0,3160.0,3201.0,3204.5,0.9861132782025277,0.9871915026554202,48.67,0.54,2.34653970413195,22.9,138.0,5881.0,1.58,50.0,0.9918780159636686,0.4828843538262697
001500,현대차증권,2026-09-03,7820.0,7820.0,7952.0,8002.0,0.9772556860784803,0.9834004024144869,46.04,0.34,4.322680147373833,7.75,1009.0,23342.0,4.73,370.0,0.9875408662924813,0.4828001856031477
000230,일동홀딩스,2026-09-03,6300.0,6300.0,6516.0,6477.0,0.9726725335803613,0.9668508287292817,46.41,0.43,6.612870136086986,6.51,967.0,14623.0,1.59,100.0,0.9825190197016729,0.4827154059940773
023150,MH에탄올,2026-09-03,4120.0,4120.0,4126.0,4149.25,0.9929505332288968,0.9985458070770722,48.24,0.44,0.0,0.0,0.0,9350.0,6.07,250.0,0.996886115324149,0.48258734044307044
002780,진흥기업,2026-09-03,782.0,782.0,782.0,788.4,0.9918822932521563,1.0,46.65,0.48,0.0,0.0,0.0,1644.0,0.0,0.0,0.9967529173008625,0.4822149542900781
007860,서연,2026-09-03,7770.0,7770.0,7910.0,8043.0,0.9660574412532638,0.9823008849557522,45.99,0.19,6.366355972012758,3.02,2575.0,40447.0,3.22,250.0,0.9827660836279335,0.4819040299863641
067830,세이브존I&C,2026-09-03,2385.0,2385.0,2426.0,2406.25,0.9911688311688311,0.9830997526793075,49.56,0.18,1.5697986063251397,11.63,205.0,13059.0,1.26,30.0,0.9931429684907014,0.48168785648959866
377740,바이오노트,2026-09-03,4800.0,4800.0,4787.0,4848.5,0.989996906259668,1.0027156883225403,51.76,0.32,0.0,0.0,0.0,15047.0,4.75,228.0,0.9965556788489434,0.4816635281763861
027970,한국제지,2026-09-03,2725.0,2725.0,2751.0,2736.0,0.9959795321637427,0.9905488913122501,45.25,0.26,0.0,0.0,0.0,10680.0,0.0,0.0,0.9965223172434904,0.48157025802412895
004560,현대비앤지스틸,2026-09-03,11590.0,11590.0,11632.0,11856.0,0.9775641025641025,0.9963892709766162,48.5,0.34,2.8452321954348014,11.88,976.0,34303.0,2.16,250.0,0.9902762076601939,0.4814448405030236
018260,삼성에스디에스,2026-09-03,226000.0,226000.0,237400.0,232450.0,0.9722520972252098,0.9519797809604044,49.43,1.76,7.6592458540694865,23.02,9819.0,128198.0,1.41,3190.0,0.9797058294280387,0.4812264257083767
004540,깨끗한나라,2026-09-03,1196.0,1196.0,1203.4,1203.2,0.9940159574468085,0.9938507561907927,44.99,0.26,0.0,0.0,0.0,4539.0,0.0,0.0,0.9963769430761777,0.48116383061947005
069620,대웅제약,2026-09-03,114800.0,114800.0,124300.0,124385.0,0.9229408690758532,0.9235720032180209,39.76,1.31,19.46728576493327,6.74,17022.0,87439.0,0.52,600.0,0.9538698570741176,0.4809466377279375
079980,휴비스,2026-09-03,2000.0,2000.0,2009.6,2024.25,0.9880202544152155,0.9952229299363058,49.21,0.27,0.9423944783647464,28.17,71.0,7534.0,0.0,0.0,0.9942388586163469,0.4809286704772657
002820,SUN&L,2026-09-03,1699.0,1699.0,1680.8,1725.95,0.9843854109331093,1.0108281770585437,44.9,0.09,0.0,0.0,0.0,18273.0,0.0,0.0,0.9960331036915995,0.48020254739235363
078520,에이블씨엔씨,2026-09-03,11260.0,11260.0,12120.0,12004.0,0.9380206597800733,0.929042904290429,47.1,3.26,15.884057971014492,20.55,548.0,3450.0,3.88,437.0,0.9612911207815216,0.4798605960067199
068270,셀트리온,2026-09-03,187100.0,187100.0,188200.0,194805.0,0.9604476271142938,0.9941551540913921,46.33,2.49,5.929628148740504,42.05,4449.0,75030.0,0.4,750.0,0.9829308122258884,0.47970342504101626
002360,SH에너지화학,2026-09-03,1618.0,1618.0,1606.4,1641.7,0.9855637448985807,1.0072211155378485,42.69,0.25,0.0,0.0,0.0,6420.0,0.0,0.0,0.99573182873064,0.47936026294295675
006740,블루산업개발,2026-09-03,5230.0,5230.0,5276.0,5264.0,0.9935410334346505,0.9912812736921911,52.56,0.29,0.0,0.0,0.0,18075.0,0.0,0.0,0.9956806183186582,0.4792170922874129
460850,동국씨엠,2026-09-03,5240.0,5240.0,5292.0,5271.5,0.9940244712131272,0.9901738473167044,51.94,0.16,0.0,0.0,0.0,32899.0,5.73,300.0,0.9956598428678751,0.47915900966724406
139990,아주스틸,2026-09-03,2270.0,2270.0,2264.0,2299.0,0.987385819921705,1.0026501766784452,51.49,0.6,0.0,0.0,0.0,3813.0,0.0,0.0,0.9955005018313385,0.478713534620801
293480,하나제약,2026-09-03,8420.0,8420.0,8484.0,8620.0,0.9767981438515081,0.9924563884959925,44.37,0.47,2.8470350404312668,16.61,507.0,17808.0,3.09,260.0,0.9891629282252057,0.4783433934758896
006280,녹십자,2026-09-03,127000.0,127000.0,128340.0,127830.0,0.9935070014863491,0.9895589839488858,51.2,1.19,0.0,0.0,0.0,106673.0,1.18,1500.0,0.99533125988353,0.4782403792667324
352820,하이브,2026-09-03,176000.0,176000.0,177820.0,177200.0,0.9932279909706546,0.9897649308289281,44.47,2.3,0.0,0.0,0.0,76643.0,0.28,500.0,0.9952585070300882,0.4780369816896218
084870,티비에이치글로벌,2026-09-03,2230.0,2230.0,2295.0,2244.0,0.9937611408199644,0.971677559912854,53.26,0.75,1.4468371467025571,51.86,43.0,2972.0,2.24,50.0,0.9920974450386215,0.4780156026339469
016090,대현,2026-09-03,1442.0,1442.0,1465.8,1479.55,0.9746206616876754,0.9837631327602675,40.53,0.23,3.974461292897047,5.79,249.0,6265.0,5.55,80.0,0.9865405331656736,0.47788169624593996
007570,일양약품,2026-09-03,8360.0,8360.0,8484.0,8535.0,0.9794961921499707,0.9853842527109854,46.38,0.65,2.8993350858203186,22.29,375.0,12934.0,1.85,155.0,0.9888403934543593,0.4777603555507453
014280,금강공업,2026-09-03,4285.0,4285.0,4308.0,4328.0,0.9900646950092421,0.994661095636026,51.46,0.34,0.0,0.0,0.0,12448.0,2.8,120.0,0.9949482285461257,0.4771695257908914
001080,만호제강,2026-09-03,3990.0,3990.0,4008.0,4032.0,0.9895833333333334,0.9955089820359282,46.31,0.72,0.0,0.0,0.0,5544.0,0.0,0.0,0.9949244368406045,0.4771030105268238
004970,신라교역,2026-09-03,9190.0,9190.0,9304.0,9290.5,0.9891824982509014,0.9877472055030094,45.8,0.24,0.7714915503306392,31.26,294.0,38108.0,5.44,500.0,0.9932295622017573,0.47706557287624846
034020,두산에너빌리티,2026-09-03,79200.0,79200.0,81580.0,79585.0,0.995162404975812,0.9708261828879627,50.41,6.52,1.085883514313919,600.0,132.0,12156.0,0.0,0.0,0.9925227248738218,0.477005149293958
003920,남양유업,2026-09-03,43400.0,43400.0,44120.0,43797.5,0.9909241395056796,0.9836808703535811,49.03,0.36,0.7380380488534646,48.87,888.0,120319.0,3.29,1428.0,0.9931538958065318,0.47665018540721366
298690,에어부산,2026-09-03,1505.0,1505.0,1525.4,1515.05,0.9933665555592225,0.9866264586338009,47.45,1.09,0.0,0.0,0.0,1383.0,0.0,0.0,0.9947084582633471,0.4764991920201432
112610,씨에스윈드,2026-09-03,45900.0,45900.0,47410.0,46610.0,0.9847672173353358,0.9681501792870703,50.95,1.65,3.0079781499317186,54.84,837.0,27826.0,2.18,1000.0,0.9877555870830768,0.47538952810374174
097950,CJ제일제당,2026-09-03,185900.0,185900.0,186020.0,188520.0,0.9861022703161468,0.9993549080744006,47.03,0.42,0.0,0.0,0.0,440524.0,3.23,6000.0,0.9943084678660705,0.4753809255353971
001800,오리온홀딩스,2026-09-03,25300.0,25300.0,25670.0,26182.5,0.966294280530889,0.9855862874951306,45.1,0.62,4.91050716675213,12.58,2011.0,40953.0,4.35,1100.0,0.9835221152832905,0.4751466742475032
003460,유화증권,2026-09-03,3045.0,3045.0,3069.0,3122.0,0.9753363228699552,0.9921798631476051,44.25,0.34,2.5814451583812423,13.3,229.0,8871.0,7.22,220.0,0.9885173989904209,0.47492032970049924
084690,대상홀딩스,2026-09-03,7810.0,7810.0,7968.0,7850.0,0.9949044585987261,0.9801706827309237,50.39,0.47,0.0,0.0,0.0,16654.0,3.84,300.0,0.9941151484920574,0.4748404561184239
102460,이연제약,2026-09-03,9910.0,9910.0,9950.0,10037.5,0.9872976338729763,0.9959798994974874,45.34,0.83,0.0,0.0,0.0,12010.0,0.0,0.0,0.9941010156636232,0.4748009444989444
009240,한샘,2026-09-03,37000.0,37000.0,38410.0,39360.0,0.9400406504065041,0.9632908096849778,43.69,1.54,11.660645322038121,13.18,2808.0,24081.0,0.0,0.0,0.9683200142662712,0.47377671157656115
012800,대창,2026-09-03,1179.0,1179.0,1186.4,1198.95,0.9833604403853371,0.993762643290627,49.97,0.32,0.7516778523489933,42.11,28.0,3725.0,0.0,0.0,0.9920705890187067,0.47370466082122326
137310,에스디바이오센서,2026-09-03,6180.0,6180.0,6164.0,6291.0,0.9823557463042442,1.0025957170668398,47.99,0.32,0.0,0.0,0.0,19476.0,3.24,200.0,0.9934824024225868,0.47307146684352747
095570,AJ네트웍스,2026-09-03,4250.0,4250.0,4353.0,4420.25,0.9614840789548103,0.976338157592465,42.71,0.42,6.215740015661707,6.69,635.0,10216.0,7.76,330.0,0.979717265914565,0.47246259064606144
009200,무림페이퍼,2026-09-03,1519.0,1519.0,1530.2,1539.55,0.986651943749797,0.9926806953339432,49.98,0.15,0.0,0.0,0.0,10373.0,8.23,125.0,0.993179135916874,0.4722236145660885
037560,LG헬로비전,2026-09-03,1630.0,1630.0,1636.6,1658.6,0.9827565416616424,0.9959672491751193,46.98,0.28,0.39349871685201027,70.87,23.0,5845.0,0.0,0.0,0.9922746700163461,0.47209270054200664
020000,한섬,2026-09-03,15430.0,15430.0,15708.0,15837.5,0.9742699289660616,0.9823020117137764,34.28,0.23,3.217610927622435,7.17,2153.0,66913.0,4.86,750.0,0.9861104887962215,0.4720676410940547
005850,에스엘,2026-09-03,50800.0,50800.0,51880.0,54760.0,0.9276844411979547,0.9791827293754819,39.8,0.92,12.17725493026361,7.53,6749.0,55423.0,5.45,2770.0,0.9664723841556031,0.4717591215731357
002320,한진,2026-09-03,14870.0,14870.0,14954.0,15098.5,0.9848660462959896,0.9943827738397754,45.32,0.16,0.0,0.0,0.0,94858.0,4.03,600.0,0.9928014694500717,0.4711677598377926
006880,신송홀딩스,2026-09-03,4385.0,4385.0,4448.0,4516.5,0.9708845344846674,0.9858363309352518,41.35,0.44,3.375738755885004,13.01,337.0,9983.0,2.74,120.0,0.9854351540355228,0.471143115822058
